SchNumb,Subgroup,SY,Year,Number_Attending,Regular_Attendance_Rate,SchoolName_Mapped,District_Mapped,Level Mapped
511001,Migrant,2022-23,2023,,,alma d'arte charter,alma d'arte charter,unknown level
511001,Native,2022-23,2023,,,alma d'arte charter,alma d'arte charter,unknown level
511001,White,2022-23,2023,117.0,0.74,alma d'arte charter,alma d'arte charter,unknown level
512001,Asian,2022-23,2023,,,cesar chavez community  school,cesar chavez community school,unknown level
512001,Black,2022-23,2023,15.0,,cesar chavez community  school,cesar chavez community school,unknown level
512001,EL,2022-23,2023,70.0,0.21,cesar chavez community  school,cesar chavez community school,unknown level
512001,Female,2022-23,2023,99.0,0.30000000000000004,cesar chavez community  school,cesar chavez community school,unknown level
512001,Hispanic,2022-23,2023,138.0,0.23,cesar chavez community  school,cesar chavez community school,unknown level
512001,Male,2022-23,2023,89.0,,cesar chavez community  school,cesar chavez community school,unknown level
512001,Migrant,2022-23,2023,,,cesar chavez community  school,cesar chavez community school,unknown level
512001,Native,2022-23,2023,31.0,,cesar chavez community  school,cesar chavez community school,unknown level
512001,White,2022-23,2023,136.0,0.26,cesar chavez community  school,cesar chavez community school,unknown level
515001,Asian,2022-23,2023,,,south valley prep,south valley prep,unknown level
515001,Black,2022-23,2023,,,south valley prep,south valley prep,unknown level
515001,EL,2022-23,2023,59.0,0.61,south valley prep,south valley prep,unknown level
515001,Female,2022-23,2023,92.0,0.62,south valley prep,south valley prep,unknown level
515001,Hispanic,2022-23,2023,179.0,0.6000000000000001,south valley prep,south valley prep,unknown level
515001,Male,2022-23,2023,105.0,0.6000000000000001,south valley prep,south valley prep,unknown level
515001,Migrant,2022-23,2023,,,south valley prep,south valley prep,unknown level
515001,Native,2022-23,2023,,,south valley prep,south valley prep,unknown level
515001,White,2022-23,2023,181.0,0.61,south valley prep,south valley prep,unknown level
516001,Asian,2022-23,2023,50.0,,abq school of excellence,abq school of excellence,unknown level
516001,Black,2022-23,2023,52.0,0.88,abq school of excellence,abq school of excellence,unknown level
516001,EL,2022-23,2023,171.0,0.78,abq school of excellence,abq school of excellence,unknown level
516001,Female,2022-23,2023,424.0,0.8300000000000001,abq school of excellence,abq school of excellence,unknown level
516001,Hispanic,2022-23,2023,376.0,0.77,abq school of excellence,abq school of excellence,unknown level
516001,Male,2022-23,2023,475.0,0.8300000000000001,abq school of excellence,abq school of excellence,unknown level
516001,Migrant,2022-23,2023,,,abq school of excellence,abq school of excellence,unknown level
516001,Native,2022-23,2023,26.0,0.73,abq school of excellence,abq school of excellence,unknown level
516001,White,2022-23,2023,716.0,0.8300000000000001,abq school of excellence,abq school of excellence,unknown level
517001,Asian,2022-23,2023,,,abq sign language academy,abq sign language academy,unknown level
517001,Black,2022-23,2023,,,abq sign language academy,abq sign language academy,unknown level
517001,EL,2022-23,2023,15.0,0.47000000000000003,abq sign language academy,abq sign language academy,unknown level
517001,Female,2022-23,2023,61.0,0.59,abq sign language academy,abq sign language academy,unknown level
517001,Hispanic,2022-23,2023,74.0,0.59,abq sign language academy,abq sign language academy,unknown level
517001,Male,2022-23,2023,65.0,0.66,abq sign language academy,abq sign language academy,unknown level
517001,Migrant,2022-23,2023,,,abq sign language academy,abq sign language academy,unknown level
517001,Native,2022-23,2023,,,abq sign language academy,abq sign language academy,unknown level
517001,White,2022-23,2023,91.0,0.67,abq sign language academy,abq sign language academy,unknown level
518001,Asian,2022-23,2023,,,tierra adentro,tierra adentro,unknown level
518001,Black,2022-23,2023,20.0,0.4,tierra adentro,tierra adentro,unknown level
518001,EL,2022-23,2023,64.0,0.64,tierra adentro,tierra adentro,unknown level
518001,Female,2022-23,2023,147.0,0.6000000000000001,tierra adentro,tierra adentro,unknown level
518001,Hispanic,2022-23,2023,213.0,0.62,tierra adentro,tierra adentro,unknown level
518001,Male,2022-23,2023,102.0,0.62,tierra adentro,tierra adentro,unknown level
518001,Migrant,2022-23,2023,,,tierra adentro,tierra adentro,unknown level
518001,Native,2022-23,2023,,,tierra adentro,tierra adentro,unknown level
518001,White,2022-23,2023,206.0,0.63,tierra adentro,tierra adentro,unknown level
519001,Asian,2022-23,2023,,,the masters program,the masters program,unknown level
519001,Black,2022-23,2023,,,the masters program,the masters program,unknown level
519001,EL,2022-23,2023,26.0,0.65,the masters program,the masters program,unknown level
519001,Female,2022-23,2023,134.0,0.61,the masters program,the masters program,unknown level
519001,Hispanic,2022-23,2023,144.0,0.63,the masters program,the masters program,unknown level
519001,Male,2022-23,2023,104.0,0.63,the masters program,the masters program,unknown level
519001,Migrant,2022-23,2023,,,the masters program,the masters program,unknown level
519001,Native,2022-23,2023,,,the masters program,the masters program,unknown level
519001,White,2022-23,2023,220.0,0.62,the masters program,the masters program,unknown level
520001,Asian,2022-23,2023,18.0,,the ask academy,the ask academy,unknown level
520001,Black,2022-23,2023,23.0,,the ask academy,the ask academy,unknown level
520001,EL,2022-23,2023,12.0,,the ask academy,the ask academy,unknown level
520001,Female,2022-23,2023,226.0,0.8300000000000001,the ask academy,the ask academy,unknown level
520001,Hispanic,2022-23,2023,272.0,0.79,the ask academy,the ask academy,unknown level
520001,Male,2022-23,2023,391.0,0.79,the ask academy,the ask academy,unknown level
520001,Migrant,2022-23,2023,,,the ask academy,the ask academy,unknown level
520001,Native,2022-23,2023,23.0,,the ask academy,the ask academy,unknown level
520001,White,2022-23,2023,522.0,0.79,the ask academy,the ask academy,unknown level
521001,Asian,2022-23,2023,,,taos integrated school of arts,taos integrated school of the arts,unknown level
521001,Black,2022-23,2023,,,taos integrated school of arts,taos integrated school of the arts,unknown level
521001,EL,2022-23,2023,,,taos integrated school of arts,taos integrated school of the arts,unknown level
521001,Female,2022-23,2023,129.0,0.98,taos integrated school of arts,taos integrated school of the arts,unknown level
521001,Hispanic,2022-23,2023,104.0,,taos integrated school of arts,taos integrated school of the arts,unknown level
521001,Male,2022-23,2023,78.0,,taos integrated school of arts,taos integrated school of the arts,unknown level
521001,Migrant,2022-23,2023,,,taos integrated school of arts,taos integrated school of the arts,unknown level
521001,Native,2022-23,2023,23.0,,taos integrated school of arts,taos integrated school of the arts,unknown level
521001,White,2022-23,2023,182.0,0.98,taos integrated school of arts,taos integrated school of the arts,unknown level
524001,Asian,2022-23,2023,68.0,,albuquerque institute of math & science,albuquerque institute of math & science,unknown level
524001,Black,2022-23,2023,,,albuquerque institute of math & science,albuquerque institute of math & science,unknown level
524001,EL,2022-23,2023,14.0,,albuquerque institute of math & science,albuquerque institute of math & science,unknown level
524001,Female,2022-23,2023,155.0,,albuquerque institute of math & science,albuquerque institute of math & science,unknown level
524001,Hispanic,2022-23,2023,162.0,,albuquerque institute of math & science,albuquerque institute of math & science,unknown level
524001,Male,2022-23,2023,186.0,,albuquerque institute of math & science,albuquerque institute of math & science,unknown level
524001,Migrant,2022-23,2023,,,albuquerque institute of math & science,albuquerque institute of math & science,unknown level
524001,Native,2022-23,2023,17.0,,albuquerque institute of math & science,albuquerque institute of math & science,unknown level
524001,White,2022-23,2023,242.0,,albuquerque institute of math & science,albuquerque institute of math & science,unknown level
525001,Asian,2022-23,2023,,,amy biehl charter high school,amy biehl charter high school,hs
525001,Black,2022-23,2023,21.0,,amy biehl charter high school,amy biehl charter high school,hs
525001,EL,2022-23,2023,27.0,0.74,amy biehl charter high school,amy biehl charter high school,hs
525001,Female,2022-23,2023,114.0,0.8200000000000001,amy biehl charter high school,amy biehl charter high school,hs
525001,Hispanic,2022-23,2023,153.0,0.8300000000000001,amy biehl charter high school,amy biehl charter high school,hs
525001,Male,2022-23,2023,108.0,0.84,amy biehl charter high school,amy biehl charter high school,hs
525001,Migrant,2022-23,2023,,,amy biehl charter high school,amy biehl charter high school,hs
525001,Native,2022-23,2023,19.0,0.74,amy biehl charter high school,amy biehl charter high school,hs
525001,White,2022-23,2023,169.0,0.84,amy biehl charter high school,amy biehl charter high school,hs
528001,Asian,2022-23,2023,,,albuquerque bilingual academy,albuquerque bilingual academy,unknown level
528001,Black,2022-23,2023,,,albuquerque bilingual academy,albuquerque bilingual academy,unknown level
528001,EL,2022-23,2023,222.0,0.84,albuquerque bilingual academy,albuquerque bilingual academy,unknown level
528001,Female,2022-23,2023,198.0,0.8300000000000001,albuquerque bilingual academy,albuquerque bilingual academy,unknown level
528001,Hispanic,2022-23,2023,390.0,0.85,albuquerque bilingual academy,albuquerque bilingual academy,unknown level
528001,Male,2022-23,2023,200.0,0.86,albuquerque bilingual academy,albuquerque bilingual academy,unknown level
528001,Migrant,2022-23,2023,,,albuquerque bilingual academy,albuquerque bilingual academy,unknown level
528001,Native,2022-23,2023,,,albuquerque bilingual academy,albuquerque bilingual academy,unknown level
528001,White,2022-23,2023,387.0,0.84,albuquerque bilingual academy,albuquerque bilingual academy,unknown level
529001,Asian,2022-23,2023,12.0,,montessori elementary school,montessori elementary school,es
529001,Black,2022-23,2023,13.0,0.62,montessori elementary school,montessori elementary school,es
529001,EL,2022-23,2023,23.0,0.74,montessori elementary school,montessori elementary school,es
529001,Female,2022-23,2023,237.0,0.75,montessori elementary school,montessori elementary school,es
529001,Hispanic,2022-23,2023,228.0,0.7000000000000001,montessori elementary school,montessori elementary school,es
529001,Male,2022-23,2023,209.0,0.6900000000000001,montessori elementary school,montessori elementary school,es
529001,Migrant,2022-23,2023,,,montessori elementary school,montessori elementary school,es
529001,Native,2022-23,2023,16.0,0.56,montessori elementary school,montessori elementary school,es
529001,White,2022-23,2023,357.0,0.73,montessori elementary school,montessori elementary school,es
530001,Asian,2022-23,2023,,,southwest preparatory learning center,southwest preparatory learning center,unknown level
530001,Black,2022-23,2023,,,southwest preparatory learning center,southwest preparatory learning center,unknown level
530001,EL,2022-23,2023,12.0,0.67,southwest preparatory learning center,southwest preparatory learning center,unknown level
530001,Female,2022-23,2023,70.0,0.8300000000000001,southwest preparatory learning center,southwest preparatory learning center,unknown level
530001,Hispanic,2022-23,2023,,,southwest preparatory learning center,southwest preparatory learning center,unknown level
530001,Male,2022-23,2023,93.0,0.8200000000000001,southwest preparatory learning center,southwest preparatory learning center,unknown level
530001,Migrant,2022-23,2023,,,southwest preparatory learning center,southwest preparatory learning center,unknown level
530001,Native,2022-23,2023,,,southwest preparatory learning center,southwest preparatory learning center,unknown level
530001,White,2022-23,2023,135.0,0.8,southwest preparatory learning center,southwest preparatory learning center,unknown level
531001,Asian,2022-23,2023,,,southwest secondary learning center,southwest secondary learning center,unknown level
531001,Black,2022-23,2023,,,southwest secondary learning center,southwest secondary learning center,unknown level
531001,EL,2022-23,2023,11.0,0.55,southwest secondary learning center,southwest secondary learning center,unknown level
531001,Female,2022-23,2023,83.0,0.53,southwest secondary learning center,southwest secondary learning center,unknown level
531001,Hispanic,2022-23,2023,61.0,0.51,southwest secondary learning center,southwest secondary learning center,unknown level
531001,Male,2022-23,2023,79.0,0.59,southwest secondary learning center,southwest secondary learning center,unknown level
531001,Migrant,2022-23,2023,,,southwest secondary learning center,southwest secondary learning center,unknown level
531001,Native,2022-23,2023,13.0,0.54,southwest secondary learning center,southwest secondary learning center,unknown level
531001,White,2022-23,2023,135.0,0.5700000000000001,southwest secondary learning center,southwest secondary learning center,unknown level
532001,Asian,2022-23,2023,,,aldo leopold charter,aldo leopold charter,unknown level
532001,Black,2022-23,2023,,,aldo leopold charter,aldo leopold charter,unknown level
532001,EL,2022-23,2023,,,aldo leopold charter,aldo leopold charter,unknown level
532001,Female,2022-23,2023,94.0,0.79,aldo leopold charter,aldo leopold charter,unknown level
532001,Hispanic,2022-23,2023,75.0,0.79,aldo leopold charter,aldo leopold charter,unknown level
532001,Male,2022-23,2023,88.0,0.73,aldo leopold charter,aldo leopold charter,unknown level
532001,Migrant,2022-23,2023,,,aldo leopold charter,aldo leopold charter,unknown level
532001,Native,2022-23,2023,,,aldo leopold charter,aldo leopold charter,unknown level
532001,White,2022-23,2023,174.0,0.75,aldo leopold charter,aldo leopold charter,unknown level
535001,Asian,2022-23,2023,,,j paul taylor academy,j paul taylor academy,unknown level
535001,Black,2022-23,2023,,,j paul taylor academy,j paul taylor academy,unknown level
535001,EL,2022-23,2023,11.0,,j paul taylor academy,j paul taylor academy,unknown level
535001,Female,2022-23,2023,117.0,0.9400000000000001,j paul taylor academy,j paul taylor academy,unknown level
535001,Hispanic,2022-23,2023,142.0,0.9,j paul taylor academy,j paul taylor academy,unknown level
535001,Male,2022-23,2023,92.0,0.87,j paul taylor academy,j paul taylor academy,unknown level
535001,Migrant,2022-23,2023,,,j paul taylor academy,j paul taylor academy,unknown level
535001,Native,2022-23,2023,,,j paul taylor academy,j paul taylor academy,unknown level
535001,White,2022-23,2023,193.0,0.91,j paul taylor academy,j paul taylor academy,unknown level
536001,Asian,2022-23,2023,,,the great academy,the great academy,unknown level
536001,Black,2022-23,2023,11.0,0.55,the great academy,the great academy,unknown level
536001,EL,2022-23,2023,44.0,0.2,the great academy,the great academy,unknown level
536001,Female,2022-23,2023,63.0,0.35000000000000003,the great academy,the great academy,unknown level
536001,Hispanic,2022-23,2023,91.0,0.30000000000000004,the great academy,the great academy,unknown level
536001,Male,2022-23,2023,63.0,0.29,the great academy,the great academy,unknown level
536001,Migrant,2022-23,2023,,,the great academy,the great academy,unknown level
536001,Native,2022-23,2023,,,the great academy,the great academy,unknown level
536001,White,2022-23,2023,98.0,0.30000000000000004,the great academy,the great academy,unknown level
539001,Asian,2022-23,2023,,,red river valley charter school,red river valley charter school,unknown level
539001,Black,2022-23,2023,,,red river valley charter school,red river valley charter school,unknown level
539001,EL,2022-23,2023,,,red river valley charter school,red river valley charter school,unknown level
539001,Female,2022-23,2023,45.0,0.62,red river valley charter school,red river valley charter school,unknown level
539001,Hispanic,2022-23,2023,28.0,0.75,red river valley charter school,red river valley charter school,unknown level
539001,Male,2022-23,2023,35.0,0.77,red river valley charter school,red river valley charter school,unknown level
539001,Migrant,2022-23,2023,,,red river valley charter school,red river valley charter school,unknown level
539001,Native,2022-23,2023,,,red river valley charter school,red river valley charter school,unknown level
539001,White,2022-23,2023,72.0,0.6900000000000001,red river valley charter school,red river valley charter school,unknown level
542001,Asian,2022-23,2023,68.0,0.76,mission achievement and success 1.0,mission achievement and success,unknown level
542001,Black,2022-23,2023,96.0,0.63,mission achievement and success 1.0,mission achievement and success,unknown level
542001,EL,2022-23,2023,459.0,0.73,mission achievement and success 1.0,mission achievement and success,unknown level
542001,Female,2022-23,2023,591.0,0.67,mission achievement and success 1.0,mission achievement and success,unknown level
542001,Hispanic,2022-23,2023,985.0,0.7000000000000001,mission achievement and success 1.0,mission achievement and success,unknown level
542001,Male,2022-23,2023,584.0,0.72,mission achievement and success 1.0,mission achievement and success,unknown level
542001,Migrant,2022-23,2023,,,mission achievement and success 1.0,mission achievement and success,unknown level
542001,Native,2022-23,2023,49.0,0.55,mission achievement and success 1.0,mission achievement and success,unknown level
542001,White,2022-23,2023,946.0,0.71,mission achievement and success 1.0,mission achievement and success,unknown level
542002,Asian,2022-23,2023,29.0,0.79,mission achievement and success 2.0,mission achievement and success,unknown level
542002,Black,2022-23,2023,44.0,0.77,mission achievement and success 2.0,mission achievement and success,unknown level
542002,EL,2022-23,2023,301.0,0.7000000000000001,mission achievement and success 2.0,mission achievement and success,unknown level
542002,Female,2022-23,2023,465.0,0.72,mission achievement and success 2.0,mission achievement and success,unknown level
542002,Hispanic,2022-23,2023,867.0,0.7000000000000001,mission achievement and success 2.0,mission achievement and success,unknown level
542002,Male,2022-23,2023,492.0,0.6900000000000001,mission achievement and success 2.0,mission achievement and success,unknown level
542002,Migrant,2022-23,2023,,,mission achievement and success 2.0,mission achievement and success,unknown level
542002,Native,2022-23,2023,24.0,0.71,mission achievement and success 2.0,mission achievement and success,unknown level
542002,White,2022-23,2023,838.0,0.7000000000000001,mission achievement and success 2.0,mission achievement and success,unknown level
544001,Asian,2022-23,2023,,,sw aeronautics mathematics and science academy,sw aeronautics mathematics and science,unknown level
544001,Black,2022-23,2023,,,sw aeronautics mathematics and science academy,sw aeronautics mathematics and science,unknown level
544001,EL,2022-23,2023,22.0,0.73,sw aeronautics mathematics and science academy,sw aeronautics mathematics and science,unknown level
544001,Female,2022-23,2023,93.0,0.74,sw aeronautics mathematics and science academy,sw aeronautics mathematics and science,unknown level
544001,Hispanic,2022-23,2023,145.0,0.74,sw aeronautics mathematics and science academy,sw aeronautics mathematics and science,unknown level
544001,Male,2022-23,2023,212.0,0.8300000000000001,sw aeronautics mathematics and science academy,sw aeronautics mathematics and science,unknown level
544001,Migrant,2022-23,2023,,,sw aeronautics mathematics and science academy,sw aeronautics mathematics and science,unknown level
544001,Native,2022-23,2023,,,sw aeronautics mathematics and science academy,sw aeronautics mathematics and science,unknown level
544001,White,2022-23,2023,280.0,0.8,sw aeronautics mathematics and science academy,sw aeronautics mathematics and science,unknown level
546001,Asian,2022-23,2023,,,,,
546001,Black,2022-23,2023,,,,,
546001,EL,2022-23,2023,26.0,0.54,,,
546001,Female,2022-23,2023,54.0,0.35000000000000003,,,
546001,Hispanic,2022-23,2023,72.0,0.47000000000000003,,,
546001,Male,2022-23,2023,46.0,0.43,,,
546001,Migrant,2022-23,2023,,,,,
546001,Native,2022-23,2023,17.0,0.24,,,
546001,White,2022-23,2023,74.0,0.47000000000000003,,,
547001,Asian,2022-23,2023,,,mccurdy charter school,mccurdy charter school,unknown level
547001,Black,2022-23,2023,,,mccurdy charter school,mccurdy charter school,unknown level
547001,EL,2022-23,2023,75.0,0.81,mccurdy charter school,mccurdy charter school,unknown level
547001,Female,2022-23,2023,261.0,0.79,mccurdy charter school,mccurdy charter school,unknown level
547001,Hispanic,2022-23,2023,498.0,0.75,mccurdy charter school,mccurdy charter school,unknown level
547001,Male,2022-23,2023,282.0,0.73,mccurdy charter school,mccurdy charter school,unknown level
547001,Migrant,2022-23,2023,,,mccurdy charter school,mccurdy charter school,unknown level
547001,Native,2022-23,2023,41.0,0.78,mccurdy charter school,mccurdy charter school,unknown level
547001,White,2022-23,2023,471.0,0.75,mccurdy charter school,mccurdy charter school,unknown level
549001,Asian,2022-23,2023,,,new america school - las cruces,new america school - las cruces,unknown level
549001,Black,2022-23,2023,,,new america school - las cruces,new america school - las cruces,unknown level
549001,EL,2022-23,2023,36.0,0.58,new america school - las cruces,new america school - las cruces,unknown level
549001,Female,2022-23,2023,81.0,0.44,new america school - las cruces,new america school - las cruces,unknown level
549001,Hispanic,2022-23,2023,134.0,0.43,new america school - las cruces,new america school - las cruces,unknown level
549001,Male,2022-23,2023,66.0,0.44,new america school - las cruces,new america school - las cruces,unknown level
549001,Migrant,2022-23,2023,,,new america school - las cruces,new america school - las cruces,unknown level
549001,Native,2022-23,2023,,,new america school - las cruces,new america school - las cruces,unknown level
549001,White,2022-23,2023,141.0,0.44,new america school - las cruces,new america school - las cruces,unknown level
550001,Asian,2022-23,2023,16.0,,estancia valley classical academy,estancia valley classical academy,unknown level
550001,Black,2022-23,2023,,,estancia valley classical academy,estancia valley classical academy,unknown level
550001,EL,2022-23,2023,,,estancia valley classical academy,estancia valley classical academy,unknown level
550001,Female,2022-23,2023,314.0,0.87,estancia valley classical academy,estancia valley classical academy,unknown level
550001,Hispanic,2022-23,2023,215.0,0.87,estancia valley classical academy,estancia valley classical academy,unknown level
550001,Male,2022-23,2023,313.0,0.91,estancia valley classical academy,estancia valley classical academy,unknown level
550001,Migrant,2022-23,2023,,,estancia valley classical academy,estancia valley classical academy,unknown level
550001,Native,2022-23,2023,20.0,0.75,estancia valley classical academy,estancia valley classical academy,unknown level
550001,White,2022-23,2023,588.0,0.89,estancia valley classical academy,estancia valley classical academy,unknown level
552001,Asian,2022-23,2023,,,walatowa charter high,walatowa charter high,hs
552001,Black,2022-23,2023,,,walatowa charter high,walatowa charter high,hs
552001,EL,2022-23,2023,34.0,,walatowa charter high,walatowa charter high,hs
552001,Female,2022-23,2023,31.0,,walatowa charter high,walatowa charter high,hs
552001,Hispanic,2022-23,2023,,,walatowa charter high,walatowa charter high,hs
552001,Male,2022-23,2023,16.0,,walatowa charter high,walatowa charter high,hs
552001,Migrant,2022-23,2023,,,walatowa charter high,walatowa charter high,hs
552001,Native,2022-23,2023,45.0,,walatowa charter high,walatowa charter high,hs
552001,White,2022-23,2023,,,walatowa charter high,walatowa charter high,hs
554001,Asian,2022-23,2023,14.0,,new mexico connections academy,new mexico connections academy,unknown level
554001,Black,2022-23,2023,67.0,0.61,new mexico connections academy,new mexico connections academy,unknown level
554001,EL,2022-23,2023,103.0,0.68,new mexico connections academy,new mexico connections academy,unknown level
554001,Female,2022-23,2023,857.0,0.72,new mexico connections academy,new mexico connections academy,unknown level
554001,Hispanic,2022-23,2023,827.0,0.7000000000000001,new mexico connections academy,new mexico connections academy,unknown level
554001,Male,2022-23,2023,620.0,0.71,new mexico connections academy,new mexico connections academy,unknown level
554001,Migrant,2022-23,2023,,,new mexico connections academy,new mexico connections academy,unknown level
554001,Native,2022-23,2023,121.0,0.73,new mexico connections academy,new mexico connections academy,unknown level
554001,White,2022-23,2023,1198.0,0.72,new mexico connections academy,new mexico connections academy,unknown level
555001,Asian,2022-23,2023,,,taos international school,taos international school,unknown level
555001,Black,2022-23,2023,,,taos international school,taos international school,unknown level
555001,EL,2022-23,2023,23.0,0.74,taos international school,taos international school,unknown level
555001,Female,2022-23,2023,84.0,0.81,taos international school,taos international school,unknown level
555001,Hispanic,2022-23,2023,156.0,0.79,taos international school,taos international school,unknown level
555001,Male,2022-23,2023,90.0,0.78,taos international school,taos international school,unknown level
555001,Migrant,2022-23,2023,,,taos international school,taos international school,unknown level
555001,Native,2022-23,2023,,,taos international school,taos international school,unknown level
555001,White,2022-23,2023,167.0,0.8,taos international school,taos international school,unknown level
557001,Asian,2022-23,2023,55.0,0.87,explore academy,shining stars preschool,unknown level
557001,Black,2022-23,2023,58.0,0.6000000000000001,explore academy,shining stars preschool,unknown level
557001,EL,2022-23,2023,50.0,0.6000000000000001,explore academy,shining stars preschool,unknown level
557001,Female,2022-23,2023,594.0,0.7000000000000001,explore academy,shining stars preschool,unknown level
557001,Hispanic,2022-23,2023,544.0,0.72,explore academy,shining stars preschool,unknown level
557001,Male,2022-23,2023,617.0,0.73,explore academy,shining stars preschool,unknown level
557001,Migrant,2022-23,2023,,,explore academy,shining stars preschool,unknown level
557001,Native,2022-23,2023,36.0,0.72,explore academy,shining stars preschool,unknown level
557001,White,2022-23,2023,1054.0,0.72,explore academy,shining stars preschool,unknown level
560001,Asian,2022-23,2023,,,la academia dolores huerta,la academia dolores huerta,unknown level
560001,Black,2022-23,2023,,,la academia dolores huerta,la academia dolores huerta,unknown level
560001,EL,2022-23,2023,33.0,,la academia dolores huerta,la academia dolores huerta,unknown level
560001,Female,2022-23,2023,43.0,,la academia dolores huerta,la academia dolores huerta,unknown level
560001,Hispanic,2022-23,2023,69.0,,la academia dolores huerta,la academia dolores huerta,unknown level
560001,Male,2022-23,2023,28.0,,la academia dolores huerta,la academia dolores huerta,unknown level
560001,Migrant,2022-23,2023,,,la academia dolores huerta,la academia dolores huerta,unknown level
560001,Native,2022-23,2023,,,la academia dolores huerta,la academia dolores huerta,unknown level
560001,White,2022-23,2023,71.0,,la academia dolores huerta,la academia dolores huerta,unknown level
562001,Asian,2022-23,2023,,,deap,deap,unknown level
562001,Black,2022-23,2023,,,deap,deap,unknown level
562001,EL,2022-23,2023,,,deap,deap,unknown level
562001,Female,2022-23,2023,16.0,,deap,deap,unknown level
562001,Hispanic,2022-23,2023,,,deap,deap,unknown level
562001,Male,2022-23,2023,29.0,0.79,deap,deap,unknown level
562001,Migrant,2022-23,2023,,,deap,deap,unknown level
562001,Native,2022-23,2023,44.0,0.84,deap,deap,unknown level
562001,White,2022-23,2023,,,deap,deap,unknown level
563001,Asian,2022-23,2023,,,sandoval academy of bilingual education,sandoval academy of bilingual education,unknown level
563001,Black,2022-23,2023,,,sandoval academy of bilingual education,sandoval academy of bilingual education,unknown level
563001,EL,2022-23,2023,59.0,0.66,sandoval academy of bilingual education,sandoval academy of bilingual education,unknown level
563001,Female,2022-23,2023,124.0,0.73,sandoval academy of bilingual education,sandoval academy of bilingual education,unknown level
563001,Hispanic,2022-23,2023,203.0,0.71,sandoval academy of bilingual education,sandoval academy of bilingual education,unknown level
563001,Male,2022-23,2023,113.0,0.67,sandoval academy of bilingual education,sandoval academy of bilingual education,unknown level
563001,Migrant,2022-23,2023,,,sandoval academy of bilingual education,sandoval academy of bilingual education,unknown level
563001,Native,2022-23,2023,,,sandoval academy of bilingual education,sandoval academy of bilingual education,unknown level
563001,White,2022-23,2023,212.0,0.7000000000000001,sandoval academy of bilingual education,sandoval academy of bilingual education,unknown level
564001,Asian,2022-23,2023,,,monte del sol charter,monte del sol charter,unknown level
564001,Black,2022-23,2023,,,monte del sol charter,monte del sol charter,unknown level
564001,EL,2022-23,2023,98.0,0.87,monte del sol charter,monte del sol charter,unknown level
564001,Female,2022-23,2023,183.0,0.84,monte del sol charter,monte del sol charter,unknown level
564001,Hispanic,2022-23,2023,304.0,0.84,monte del sol charter,monte del sol charter,unknown level
564001,Male,2022-23,2023,189.0,0.84,monte del sol charter,monte del sol charter,unknown level
564001,Migrant,2022-23,2023,,,monte del sol charter,monte del sol charter,unknown level
564001,Native,2022-23,2023,,,monte del sol charter,monte del sol charter,unknown level
564001,White,2022-23,2023,347.0,0.84,monte del sol charter,monte del sol charter,unknown level
565001,Asian,2022-23,2023,,,tierra encantada charter school,tierra encantada charter school,unknown level
565001,Black,2022-23,2023,,,tierra encantada charter school,tierra encantada charter school,unknown level
565001,EL,2022-23,2023,91.0,0.89,tierra encantada charter school,tierra encantada charter school,unknown level
565001,Female,2022-23,2023,138.0,0.8,tierra encantada charter school,tierra encantada charter school,unknown level
565001,Hispanic,2022-23,2023,254.0,0.85,tierra encantada charter school,tierra encantada charter school,unknown level
565001,Male,2022-23,2023,145.0,0.9,tierra encantada charter school,tierra encantada charter school,unknown level
565001,Migrant,2022-23,2023,,,tierra encantada charter school,tierra encantada charter school,unknown level
565001,Native,2022-23,2023,,,tierra encantada charter school,tierra encantada charter school,unknown level
565001,White,2022-23,2023,270.0,0.85,tierra encantada charter school,tierra encantada charter school,unknown level
566001,Asian,2022-23,2023,11.0,0.73,turquoise trail charter school,turquoise trail charter school,unknown level
566001,Black,2022-23,2023,,,turquoise trail charter school,turquoise trail charter school,unknown level
566001,EL,2022-23,2023,160.0,0.68,turquoise trail charter school,turquoise trail charter school,unknown level
566001,Female,2022-23,2023,307.0,0.58,turquoise trail charter school,turquoise trail charter school,unknown level
566001,Hispanic,2022-23,2023,530.0,0.58,turquoise trail charter school,turquoise trail charter school,unknown level
566001,Male,2022-23,2023,383.0,0.58,turquoise trail charter school,turquoise trail charter school,unknown level
566001,Migrant,2022-23,2023,,,turquoise trail charter school,turquoise trail charter school,unknown level
566001,Native,2022-23,2023,22.0,0.64,turquoise trail charter school,turquoise trail charter school,unknown level
566001,White,2022-23,2023,631.0,0.58,turquoise trail charter school,turquoise trail charter school,unknown level
567001,Asian,2022-23,2023,,,las montanas charter,las montanas charter,unknown level
567001,Black,2022-23,2023,,,las montanas charter,las montanas charter,unknown level
567001,EL,2022-23,2023,27.0,0.67,las montanas charter,las montanas charter,unknown level
567001,Female,2022-23,2023,97.0,0.59,las montanas charter,las montanas charter,unknown level
567001,Hispanic,2022-23,2023,152.0,0.63,las montanas charter,las montanas charter,unknown level
567001,Male,2022-23,2023,75.0,0.67,las montanas charter,las montanas charter,unknown level
567001,Migrant,2022-23,2023,,,las montanas charter,las montanas charter,unknown level
567001,Native,2022-23,2023,,,las montanas charter,las montanas charter,unknown level
567001,White,2022-23,2023,160.0,0.61,las montanas charter,las montanas charter,unknown level
568001,Asian,2022-23,2023,,,six directions indigenous school,six directions indigenous school,unknown level
